order_id,customer_id,order_date,status,shipping_country,shipping_city,shipping_address,shipped_date,delivered_date
240,193,2026-05-05T20:30:07,delivered,Alemania,Palo,"Borgo Corcos, 599",2026-05-07,2026-05-12
241,503,2025-07-10T06:23:30,delivered,Italia,Renaud,"Borgo Molesini, 86 Appartamento 47",2025-07-11,2025-07-13
242,225,2024-11-02T08:28:10,delivered,Francia,North Charlotteville,439 Evans Center,2024-11-03,2024-11-09
243,340,2026-05-16T00:01:29,delivered,Países Bajos,Charliehaven,Glorieta Paula Escrivá 83 Puerta 6,2026-05-19,2026-05-20
244,349,2025-06-26T04:45:03,cancelled,España,Kötzting,"Viale Zamengo, 3",,
245,332,2024-11-23T06:27:40,delivered,Alemania,Salamanca,Plaza de Marcio Salgado 39,2024-11-24,2024-11-26
246,146,2026-04-05T21:21:28,pending,España,Huesca,51 Fletcher Brooks,,
247,539,2025-02-25T04:02:18,delivered,Francia,Coburg,Meyerallee 3107,2025-02-27,2025-02-28
248,104,2025-07-12T14:24:11,returned,España,Ávila,Studio 84 Brown Port,2025-07-14,2025-07-17
249,162,2026-01-11T04:58:04,delivered,Alemania,Saint MartinBourg,"10, avenue Véronique Turpin",2026-01-14,2026-01-17
250,499,2024-08-26T23:16:29,delivered,Portugal,Richard,"Contrada Jolanda, 17",2024-08-29,2024-08-31
251,366,2026-04-06T20:27:39,delivered,España,Gera,rue de Thibault,2026-04-07,2026-04-14
252,388,2025-09-19T06:23:03,delivered,Italia,Boutindan,51 Murphy Mountains,2025-09-21,2025-09-27
253,131,2026-06-23T10:43:22,delivered,Alemania,Perugia Stazione,Marian-Wähner-Allee 76/62,2026-06-24,2026-07-01
254,401,2025-06-01T20:51:22,delivered,Alemania,Gosselin,Steuerstr. 6-7,2025-06-04,2025-06-04
255,326,2025-03-06T21:55:56,cancelled,España,Barcelona,Mendeallee 905,,
256,227,2026-02-26T22:15:34,delivered,Francia,Sheilaburgh,"Incrocio Biagio, 1",2026-03-01,2026-03-05
257,145,2024-11-04T18:03:55,delivered,España,Pocapaglia,Hedi-Tröst-Ring 61-95,2024-11-06,2024-11-12
258,356,2026-02-03T08:39:54,delivered,Italia,Descampsnec,Studio 61o Bryan Square,2026-02-05,2026-02-07
259,344,2024-04-21T03:13:49,delivered,Alemania,Port Leanneville,"5, avenue Bailly",2024-04-23,2024-04-24
260,256,2026-06-09T07:38:03,delivered,Alemania,Port Karltown,Via de Hipólito Estevez 2,2026-06-12,2026-06-12
261,111,2025-01-12T09:20:40,delivered,Alemania,Cloppenburg,"50, avenue Alix Guillaume",2025-01-15,2025-01-15
262,449,2025-05-02T14:03:05,confirmed,España,Schweinfurt,"Canale Silvestro, 67 Piano 7",,
263,171,2026-02-24T15:16:44,confirmed,Francia,PiresBourg,"895, avenue Morel",,
264,388,2026-02-14T17:57:09,confirmed,Italia,Sainte PhilippeBourg,Pasaje Reynaldo Navas 89,,
265,385,2024-09-12T19:52:48,cancelled,España,Granada,"Vicolo Piergiorgio, 0 Piano 1",,
266,592,2025-10-04T17:27:27,delivered,Alemania,Coronata,"168, boulevard Georges Rocher",2025-10-07,2025-10-12
267,463,2025-01-08T05:55:19,delivered,Francia,Lemma,Flat 20s Pugh Spur,2025-01-09,2025-01-11
268,327,2024-09-10T00:43:51,delivered,Alemania,East Hayleyfort,26 Josh Falls,2024-09-12,2024-09-13
269,175,2024-11-03T12:26:41,returned,Francia,Jillshire,"21, rue Payet",2024-11-05,2024-11-07
270,561,2024-11-24T02:43:50,shipped,Portugal,Benna,"16, boulevard de Lemonnier",2024-11-25,
271,495,2025-05-11T21:37:40,delivered,España,Lüdenscheid,avenue Frédérique Boutin,2025-05-14,2025-05-14
272,169,2025-08-14T23:47:53,delivered,Portugal,Saint Emmanuel-la-Forêt,Patbergplatz 310,2025-08-17,2025-08-20
273,104,2026-03-06T01:56:59,cancelled,España,Sevilla,Studio 85J Jones Turnpike,,
274,195,2026-06-11T07:29:01,delivered,Italia,Clarkton,4 Rita Lock,2026-06-13,2026-06-19
275,272,2024-06-18T19:39:55,delivered,España,Almería,"Stretto Gabriella, 39",2024-06-21,2024-06-23
276,99,2025-11-10T08:38:55,delivered,Alemania,Neubrandenburg,777 Nigel Extensions,2025-11-11,2025-11-16
277,503,2024-02-19T20:00:45,cancelled,Italia,CouturierBourg,217 Anna Expressway,,
278,370,2026-01-05T01:59:04,delivered,Francia,Bryantstad,Studio 0 Thomas Islands,2026-01-06,2026-01-11
279,492,2025-07-03T10:43:27,delivered,España,Saint Marguerite,auch Schlauchinallee 9279,2025-07-04,2025-07-06
280,175,2025-06-01T07:32:05,shipped,Francia,Guillot,"Strada Rinaldi, 6 Appartamento 50",2025-06-04,
281,485,2025-12-10T02:58:59,delivered,Alemania,Barthelemy,Jäntschallee 78-97,2025-12-11,2025-12-15
282,483,2026-03-26T14:28:16,pending,España,Roccagorga,"8, boulevard Diane Chauvet",,
283,94,2025-04-16T09:38:54,delivered,Italia,Santa Cruz de Tenerife,Scheibestr. 4553,2025-04-19,2025-04-23
284,380,2026-01-13T06:43:52,delivered,Portugal,Euskirchen,Hettnerstr. 4-3,2026-01-15,2026-01-18
285,46,2026-03-06T16:13:48,delivered,España,Torgau,Ludmilla-Misicher-Weg 414,2026-03-08,2026-03-12
286,232,2026-03-15T09:35:24,returned,Alemania,Justinfort,Netteweg 8/9,2026-03-17,2026-03-22
287,100,2024-10-02T05:30:08,delivered,Portugal,Greiz,"Strada Paolini, 0",2024-10-03,2024-10-10
288,424,2026-06-12T19:42:48,confirmed,España,Mettmann,"Borgo Infantino, 276 Piano 5",,
289,233,2026-02-25T21:28:16,delivered,Países Bajos,Cádiz,Calle Rebeca Becerra 91 Puerta 4,2026-02-28,2026-02-28
290,536,2025-06-27T14:05:38,delivered,España,Lake Joycechester,900 Tom Road,2025-06-29,2025-07-04
291,587,2024-12-22T17:17:16,delivered,Alemania,Malchin,9 Murray Knoll,2024-12-23,2024-12-28
292,405,2024-03-10T02:52:28,delivered,Francia,North Andrea,"Via Olga, 3 Appartamento 89",2024-03-13,2024-03-13
293,530,2026-02-17T20:47:50,cancelled,Francia,Ciudad,"37, rue Guyot",,
294,151,2026-04-26T20:48:25,delivered,España,Ciudad,Matthäiplatz 8116,2026-04-27,2026-05-02
295,217,2025-06-06T06:05:10,cancelled,Alemania,Rousset,"90, rue Margot Marin",,
296,130,2025-05-26T07:01:00,confirmed,Alemania,Le Goffboeuf,Pasaje de Elvira Fuertes 22 Puerta 6,,
297,81,2025-08-02T15:24:52,delivered,Francia,Martinmouth,Heringweg 4/7,2025-08-05,2025-08-08
298,152,2025-03-07T22:50:11,shipped,Francia,Chiaserna,Pasaje Leyre Almeida 69,2025-03-10,
299,69,2024-10-09T11:38:30,delivered,Francia,Artern,"26, chemin Adèle Rolland",2024-10-10,2024-10-15
300,566,2026-02-18T14:28:02,delivered,Alemania,Griesbach Rottal,"93, boulevard de Pierre",2026-02-20,2026-02-23
301,13,2024-08-17T16:40:51,shipped,Francia,Huesca,Rambla Cirino Ayllón 91,2024-08-20,
302,536,2024-11-20T21:23:34,delivered,España,Dresden,Holstenallee 536,2024-11-22,2024-11-23
303,152,2024-02-14T05:26:53,delivered,Francia,East Colinton,"Stretto Segrè, 2",2024-02-17,2024-02-21
304,109,2025-06-19T03:38:53,confirmed,España,North Oliverview,85 Carl Place,,
305,293,2026-06-19T03:40:37,confirmed,Alemania,Port John,Peukertallee 8,,
306,353,2024-09-28T19:30:06,delivered,España,Ponzano Magra,"80, rue Guillot",2024-09-30,2024-10-03
307,498,2025-07-13T23:50:24,delivered,Francia,Gaggi,"Borgo Santorio, 1 Appartamento 31",2025-07-16,2025-07-20
308,177,2024-08-16T01:21:50,delivered,Alemania,Lleida,"Stretto Vendetti, 978 Piano 8",2024-08-18,2024-08-22
309,412,2024-06-05T22:30:34,delivered,España,Gaudin,"4, boulevard Tessier",2024-06-06,2024-06-11
310,244,2025-03-29T12:04:09,confirmed,España,Schleiz,"64, chemin Coulon",,
311,276,2025-08-02T17:18:07,cancelled,Francia,East Tracyberg,"74, rue Durand",,
312,21,2025-07-29T13:33:36,confirmed,España,Smithfurt,"45, rue Arnaude Roux",,
313,319,2025-11-11T11:02:02,returned,Francia,Lake Oliver,Niklas-Mohaupt-Straße 2-5,2025-11-13,2025-11-17
314,234,2026-03-28T03:34:33,returned,España,Bad Kreuznach,chemin Léon Ruiz,2026-03-29,2026-04-02
315,329,2025-02-24T16:07:59,delivered,España,Magenta,Paseo Julián Barreda 9,2025-02-26,2025-03-04
316,92,2026-05-14T22:01:35,delivered,Portugal,Petermouth,"675, chemin Bernard Blondel",2026-05-15,2026-05-20
317,497,2024-08-07T14:49:28,delivered,España,Piano Vetrale,"18, boulevard de Chauveau",2024-08-10,2024-08-12
318,528,2024-11-27T02:02:47,delivered,Países Bajos,Rosali',Flat 74j Dominic Course,2024-11-28,2024-11-30
319,414,2024-03-10T18:27:06,delivered,España,San Giorgio,Attila-Beyer-Ring 2,2024-03-11,2024-03-17
320,30,2026-04-29T20:42:17,cancelled,España,Pearcechester,Studio 94 David Circles,,
321,206,2026-01-06T07:01:05,delivered,España,West Pamelaland,Flat 71 Aimee Mount,2026-01-07,2026-01-10
322,52,2025-05-02T16:37:07,delivered,España,München,Putzplatz 4/4,2025-05-04,2025-05-10
323,378,2025-12-07T09:58:30,shipped,España,Lugo,Ortmannweg 1-5,2025-12-09,
324,127,2024-05-17T14:27:08,delivered,Portugal,Donaueschingen,"Borgo Ronaldo, 771",2024-05-20,2024-05-20
325,501,2024-04-08T13:33:39,delivered,España,Butera,Gotthilf-Scholz-Straße 15,2024-04-11,2024-04-14
326,565,2024-12-06T17:16:44,returned,Francia,Lesage-les-Bains,"6, rue Thibault Huet",2024-12-08,2024-12-11
327,93,2024-03-06T09:25:03,shipped,España,Delaunay-sur-Mer,"44, rue de Marques",2024-03-08,
328,51,2025-09-01T14:04:27,delivered,España,Jennafurt,Avenida Natividad Aguirre 78,2025-09-02,2025-09-08
329,227,2024-09-25T07:48:11,delivered,Francia,Saint BernardVille,"3, chemin Margaret Torres",2024-09-28,2024-09-29
330,276,2025-03-22T07:31:36,pending,Francia,Bad Kreuznach,Flat 10L Simon Ridges,,
331,526,2025-11-21T14:54:34,delivered,Portugal,Zamora,Studio 1 Wright Ridges,2025-11-22,2025-11-29
332,136,2025-11-01T17:15:40,returned,Italia,Novellara,"Strada Romolo, 42 Piano 0",2025-11-04,2025-11-05
333,230,2025-11-20T00:18:29,delivered,España,Chartier,Studio 5 Harris Squares,2025-11-22,2025-11-27
334,282,2026-02-26T11:07:17,delivered,España,Huet-la-Forêt,Victor-Fischer-Allee 101,2026-02-28,2026-03-04
335,471,2025-04-28T12:41:46,shipped,España,Vergato,22 Lawrence Trail,2025-04-30,
336,310,2025-04-07T16:59:31,delivered,Italia,Rosenheim,Studio 6 Carly Skyway,2025-04-10,2025-04-14
337,407,2025-10-27T22:42:17,shipped,España,Lonate Pozzolo,Studio 05k Bates Circles,2025-10-30,
338,524,2025-04-04T00:16:03,confirmed,España,Zaragoza,Margaret-Oestrovsky-Straße 6-8,,
339,575,2026-05-22T13:37:31,delivered,Portugal,Lindseychester,Olga-Ziegert-Platz 7/2,2026-05-25,2026-05-29
340,306,2026-06-20T10:17:31,delivered,España,Caron,Pasadizo Elisabet Valbuena 33,2026-06-23,2026-06-23
341,345,2024-11-16T02:19:27,returned,Italia,Saint Louise,Kallertgasse 97,2024-11-18,2024-11-24
342,268,2024-06-11T10:04:51,returned,Italia,East Brett,"Stretto Ferretti, 990 Piano 0",2024-06-14,2024-06-19
343,306,2025-08-31T23:43:09,delivered,España,Arnstadt,"8, avenue Julie Masse",2025-09-01,2025-09-04
344,59,2026-04-17T08:44:56,delivered,Italia,Mariebury,"40, boulevard de Adam",2026-04-20,2026-04-23
345,144,2025-09-22T11:38:08,delivered,Francia,Thomas,"Borgo Pina, 113",2025-09-25,2025-09-25
346,303,2024-07-21T18:06:31,delivered,España,Murcia,"Stretto Stella, 49 Piano 1",2024-07-23,2024-07-27
347,37,2026-02-13T14:08:11,delivered,España,Mooremouth,6 Hugh Rue,2026-02-16,2026-02-21
348,352,2025-08-19T06:54:52,delivered,España,Brownberg,Steckelring 3-7,2025-08-22,2025-08-27
349,488,2026-03-08T19:27:55,pending,España,West Lewis,Cornelius-Förster-Gasse 3,,
350,520,2024-05-30T13:03:08,delivered,España,Cádiz,Via de Angelita Sola 517 Apt. 51,2024-06-01,2024-06-03
351,572,2026-01-27T23:56:34,delivered,Alemania,Kyritz,Studio 09Z Philip Estates,2026-01-28,2026-02-01
352,132,2025-07-04T17:08:26,delivered,España,Shaunhaven,"Canale Nicolucci, 75",2025-07-07,2025-07-09
353,188,2025-04-24T20:21:13,shipped,España,Vendone,9 Griffin Summit,2025-04-27,
354,92,2024-09-29T12:13:12,shipped,Portugal,Sevilla,"66, chemin de Philippe",2024-09-30,
355,315,2024-10-12T08:07:52,delivered,España,León,505 Allan Villages,2024-10-14,2024-10-17
356,600,2026-03-12T09:29:12,delivered,Alemania,Lleida,Pasadizo Chelo Carnero 827,2026-03-14,2026-03-18
357,482,2024-12-28T04:17:17,delivered,España,Sartano,Urbanización de Mateo Roig 20,2024-12-29,2025-01-05
358,73,2025-01-19T21:07:42,delivered,España,Sevilla,Studio 2 Cook Loop,2025-01-21,2025-01-23
359,391,2026-04-17T04:21:44,returned,Alemania,Asturias,"16, chemin Millet",2026-04-20,2026-04-22
360,155,2026-04-14T01:58:06,delivered,Italia,Port Ashleyhaven,"Strada Cadorna, 25",2026-04-15,2026-04-18
361,584,2025-01-11T14:53:53,shipped,Italia,Rivisondoli,"Piazza Guido, 98",2025-01-13,
362,185,2024-10-05T11:31:09,shipped,España,Luckau,Avenida de Gema Mínguez 30 Apt. 19,2024-10-06,
363,182,2024-03-16T12:06:38,delivered,Francia,Lugo,C. de Camila Campillo 92 Apt. 15,2024-03-18,2024-03-24
364,463,2025-02-02T00:10:17,delivered,Francia,Lake Shirley,Glorieta de Luisina Castañeda 48,2025-02-04,2025-02-06
365,591,2025-10-25T06:08:19,delivered,Países Bajos,Sainte Hortense,Studio 30 Kelly Shores,2025-10-26,2025-10-31
366,133,2026-06-26T03:12:19,delivered,Portugal,Evrard,Rouven-Schäfer-Straße 5/4,2026-06-29,2026-07-02
367,414,2024-07-21T15:38:03,shipped,España,Brez,"270, boulevard Laurent Letellier",2024-07-23,
368,5,2026-02-16T13:57:22,shipped,Alemania,Roding,320 Frederick Summit,2026-02-17,
369,383,2025-10-18T07:15:37,delivered,España,Soria,"24, rue de Gilles",2025-10-19,2025-10-23
370,196,2025-08-25T19:20:03,delivered,Países Bajos,Port Bethantown,rue Caroline Meunier,2025-08-26,2025-09-02
371,255,2025-10-01T22:49:01,delivered,Portugal,Port Lauramouth,"447, rue de Leclerc",2025-10-02,2025-10-09
372,320,2024-01-29T12:32:14,shipped,España,Roche,Studio 4 Parker Alley,2024-01-30,
373,516,2026-03-04T13:57:52,returned,España,LerouxVille,Glorieta de Severiano Cano 52 Piso 2,2026-03-07,2026-03-09
374,47,2024-10-06T02:22:37,delivered,Italia,Sainte Simone,"Rotonda Marcacci, 87",2024-10-08,2024-10-11
375,537,2025-05-15T18:56:35,delivered,España,Renard,"12, avenue Jacob",2025-05-17,2025-05-21
376,351,2024-06-29T04:52:16,shipped,Francia,North Max,Jörg-Peter-Sorgatz-Weg 7/1,2024-07-01,
377,169,2026-01-12T06:51:37,cancelled,Portugal,Ciudad,Kati-Staude-Weg 178,,
378,20,2024-02-26T14:41:13,delivered,Alemania,West Hollieside,"80, rue Nicolas",2024-02-27,2024-03-01
379,217,2024-06-24T04:46:37,returned,Alemania,Gransee,Staudeallee 81/46,2024-06-27,2024-06-27
380,174,2024-05-19T18:22:23,delivered,Alemania,Jordanmouth,Annita-Kade-Straße 2680,2024-05-20,2024-05-24
381,39,2025-10-23T23:41:07,pending,Italia,Ceuta,avenue Pasquier,,
382,262,2025-01-13T23:18:48,delivered,Países Bajos,Sossai,Urbanización Malena Garmendia 25 Apt. 40,2025-01-16,2025-01-20
383,50,2025-02-02T21:37:26,cancelled,España,Ala Di Stura,Glorieta de Ciro Niño 29 Apt. 49,,
384,21,2025-12-22T03:56:10,delivered,España,Tredici,Paseo de Florencio Agudo 73 Piso 1,2025-12-23,2025-12-30
385,455,2024-06-04T15:10:27,delivered,España,Ourense,Textorring 37/18,2024-06-06,2024-06-07
386,486,2025-04-18T09:12:06,delivered,Alemania,Sevilla,Marie-Louise-Franke-Platz 2,2025-04-21,2025-04-22
387,10,2026-06-07T22:56:56,delivered,Francia,East Wayne,Gesine-Mende-Platz 401,2026-06-09,2026-06-13
388,533,2025-02-22T03:40:35,delivered,Francia,Torgau,"3, avenue Aimé Picard",2025-02-24,2025-03-01
389,429,2024-03-20T04:59:38,delivered,España,Perleberg,Flat 1 Phillip Cliffs,2024-03-21,2024-03-27
390,121,2025-08-24T22:29:22,cancelled,Portugal,Griffithsbury,Studio 88R Shah Estate,,
391,109,2025-05-10T04:09:03,delivered,España,Santa Marina Salina,"89, chemin Raymond Seguin",2025-05-12,2025-05-14
392,270,2026-03-20T07:16:21,delivered,Francia,East Carolport,"21, rue de Vincent",2026-03-23,2026-03-24
393,303,2024-12-12T14:55:07,returned,España,New Catherinefurt,"Stretto Filippo, 2",2024-12-13,2024-12-15
394,213,2025-12-18T18:04:18,delivered,España,Cecchina,88 Garry Green,2025-12-21,2025-12-24
395,3,2025-11-11T08:32:17,delivered,España,Eisenhüttenstadt,Glorieta de Enrique Giménez 9 Apt. 97,2025-11-12,2025-11-19
396,588,2024-06-03T04:01:14,delivered,Alemania,Toledo,"Viale Dandolo, 5",2024-06-06,2024-06-09
397,524,2025-05-05T03:16:47,delivered,España,Vizcaya,Alameda Fidel Bertrán 4,2025-05-06,2025-05-13
398,263,2025-10-24T03:41:16,pending,Italia,Sainte Sabineboeuf,Acceso Matías Pinilla 9,,
399,468,2025-08-21T08:24:58,delivered,España,Griesbach Rottal,299 Hussain Pike,2025-08-23,2025-08-26
400,103,2024-10-15T01:49:24,shipped,Alemania,Cádiz,Kramerstraße 8,2024-10-16,
401,298,2024-09-28T01:26:10,delivered,Portugal,MichelVille,"Canale Giulio, 66",2024-09-30,2024-10-06
402,119,2025-03-11T15:30:36,cancelled,España,Peine,Studio 9 Damian Loop,,
403,10,2025-08-04T01:40:14,delivered,Francia,Denisebury,Pascal-Jessel-Platz 1-9,2025-08-05,2025-08-12
404,337,2026-05-21T06:12:29,cancelled,España,Almería,"96, boulevard Adrienne Durand",,
405,275,2024-06-12T15:56:12,delivered,Francia,Dimaro,4 Adrian Way,2024-06-15,2024-06-15
406,188,2026-05-12T12:28:41,delivered,España,Evrard,Callejón de Rocío Elías 477,2026-05-13,2026-05-18
407,279,2025-11-13T16:37:19,shipped,España,Rio Di Pusteria,"28, chemin Patrick Meyer",2025-11-15,
408,432,2025-02-23T17:24:44,delivered,Francia,Tarragona,"92, chemin de Cordier",2025-02-26,2025-02-27
409,61,2025-01-04T04:49:28,delivered,Italia,Artern,Studio 25U Stevens Inlet,2025-01-05,2025-01-07
410,495,2025-11-14T21:30:30,delivered,España,Moers,C. de Faustino Pacheco 14 Apt. 63,2025-11-17,2025-11-22
411,389,2025-02-15T06:35:58,pending,España,Prenzlau,Flat 01 Patel Loop,,
412,30,2025-09-25T13:03:22,cancelled,España,Oschatz,"Strada Nanni, 68",,
413,495,2025-04-28T04:45:25,delivered,España,Morrisonton,Striebitzweg 4,2025-04-30,2025-05-01
414,452,2025-04-29T14:58:27,delivered,España,East Gavin,Schaafring 46,2025-04-30,2025-05-02
415,322,2026-01-09T23:50:48,delivered,España,North Neilmouth,"Stretto Antonio, 3 Piano 3",2026-01-10,2026-01-17
416,591,2025-12-28T19:06:28,delivered,Países Bajos,Grahambury,Avenida Celso Vazquez 75 Apt. 78,2025-12-31,2026-01-04
417,532,2025-09-08T12:19:01,delivered,Italia,FouquetVille,Plaza Obdulia Andreu 715,2025-09-11,2025-09-16
418,98,2026-01-23T22:30:33,delivered,España,Pontevedra,"Incrocio Mariano, 57",2026-01-25,2026-01-31
419,494,2025-04-24T09:03:01,delivered,Alemania,Saint Anaïs,Rena-Bohlander-Gasse 2/2,2025-04-26,2025-05-02
420,395,2026-05-22T23:21:10,delivered,Francia,Fiammoi,Urbanización Régulo Tejada 30 Piso 3,2026-05-23,2026-05-29
421,56,2025-01-29T22:18:55,delivered,España,East Lynda,"Borgo Rocco, 75",2025-01-30,2025-02-06
422,518,2024-10-30T05:42:48,delivered,España,Alicante,Weinholdgasse 40/85,2024-11-01,2024-11-05
423,77,2025-11-28T06:01:19,pending,España,GayVille,"Via Pompeo, 0",,
424,329,2025-12-25T17:54:01,delivered,España,Castel Fusano,Schlossergasse 6,2025-12-26,2025-12-30
425,520,2024-10-09T01:49:59,confirmed,España,Fordborough,Callejón Tomasa Niño 70,,
426,388,2025-01-08T20:02:34,pending,Italia,Portocannone,"8, avenue de Lamy",,
427,81,2025-09-13T08:33:21,delivered,Francia,Ugovizza,"Contrada Bartoli, 93",2025-09-15,2025-09-19
428,459,2026-01-26T20:51:48,delivered,España,Scheggino,Flat 37Q Jane Cape,2026-01-27,2026-02-01
429,122,2026-05-15T11:30:26,delivered,Portugal,Lake Karen,"Strada Gelsomina, 7",2026-05-17,2026-05-23
430,106,2024-03-21T00:38:49,delivered,Francia,Rossana,"Contrada Faggiani, 377",2024-03-23,2024-03-27
431,563,2026-04-02T20:17:04,delivered,Alemania,Masella,Ricarda-Preiß-Ring 785,2026-04-03,2026-04-05
432,312,2025-07-26T21:59:54,delivered,Francia,Segromigno In Monte,Studio 14 Donna Inlet,2025-07-29,2025-08-02
433,468,2026-05-07T23:49:59,delivered,España,Arola,2 Billy Tunnel,2026-05-09,2026-05-12
434,229,2025-12-27T01:58:33,confirmed,España,Ahmedside,Paseo Ainara Cortina 81 Piso 0,,
435,340,2026-03-28T16:32:46,delivered,Países Bajos,Bouvet,Studio 38 Victor Skyway,2026-03-31,2026-04-04
436,373,2025-12-20T17:13:34,delivered,España,Concadirame,804 Leigh Lodge,2025-12-23,2025-12-26
437,228,2025-11-04T03:32:51,shipped,España,Tarragona,"Piazza Vezzali, 96 Piano 4",2025-11-05,
438,299,2025-04-11T12:55:48,cancelled,Alemania,Ourense,"41, boulevard Leduc",,
439,383,2024-11-18T19:00:17,delivered,España,Saint Pauline-sur-Mer,"Strada Gremese, 94 Appartamento 99",2024-11-21,2024-11-21
440,505,2025-02-02T05:58:36,delivered,España,Aurich,Flat 00 Foster Loaf,2025-02-03,2025-02-10
441,110,2024-07-24T14:53:56,returned,Alemania,Baleares,"21, rue de Raymond",2024-07-26,2024-07-31
442,124,2025-04-07T06:49:41,delivered,Francia,Badalzungen,Callejón Cecilio Marcos 115 Piso 6,2025-04-09,2025-04-11
443,347,2026-01-15T06:56:19,delivered,Francia,Port Carole,"12, chemin de Vasseur",2026-01-16,2026-01-21
444,127,2026-05-02T23:03:20,delivered,Portugal,Apolda,"59, rue Bertrand Delannoy",2026-05-04,2026-05-08
445,517,2024-01-22T21:27:22,cancelled,España,Pages,"39, rue Frédérique Morin",,
446,5,2025-02-05T18:09:42,delivered,Alemania,JacobVille,06 Rice Fields,2025-02-08,2025-02-13
447,444,2024-09-02T20:08:32,delivered,Alemania,South Dale,Acceso de Ligia Donoso 75,2024-09-05,2024-09-08
448,182,2025-11-30T18:30:28,delivered,Francia,Murcia,Glorieta Reina Córdoba 2 Puerta 2,2025-12-03,2025-12-07
449,107,2025-08-06T04:40:27,returned,Alemania,Baleares,Flat 85 Jade Park,2025-08-08,2025-08-14
450,330,2024-01-20T22:04:10,delivered,Alemania,Raffaelina,rue Pons,2024-01-23,2024-01-26
451,255,2025-08-14T22:10:22,delivered,Portugal,Granada,Nina-Sager-Ring 2,2025-08-16,2025-08-20
452,464,2025-06-11T10:42:37,delivered,España,Gros,Callejón de Lucas Baena 47,2025-06-12,2025-06-15
453,525,2024-12-14T21:56:14,delivered,Portugal,Lichtenfels,"3, avenue Margot Blanchet",2024-12-16,2024-12-22
454,567,2024-06-18T11:25:44,delivered,España,North Stephen,98 Timothy Road,2024-06-21,2024-06-22
455,298,2024-01-07T07:38:07,delivered,Portugal,Maureenchester,Studio 79C Rachel Way,2024-01-10,2024-01-12
456,183,2024-12-30T04:49:49,delivered,Portugal,North Katherine,Studio 0 Wilson Terrace,2025-01-02,2025-01-06
